item_idx,similar_item_idx,rank,similarity_score
3444,4144,8,0.5680981737362336
3444,6118,9,0.5680981737362336
3444,941,10,0.5521226637691427
3444,5293,11,0.5363280466991414
3444,852,12,0.5357763951522193
3444,3823,13,0.5357763951522193
3444,4950,14,0.5176286776206378
3444,6072,15,0.5078849583921224
3444,1207,16,0.48785267363036844
3444,1833,17,0.48785267363036844
3444,5022,18,0.48785267363036844
3444,123,19,0.48785267363036844
3444,1679,20,0.48785267363036844
3445,1089,1,1.0
3445,6374,2,0.735023844182884
3445,5076,3,0.735023844182884
3445,5959,4,0.735023844182884
3445,4209,5,0.735023844182884
3445,3187,6,0.735023844182884
3445,2608,7,0.735023844182884
3445,4157,8,0.735023844182884
3445,2376,9,0.735023844182884
3445,995,10,0.735023844182884
3445,719,11,0.735023844182884
3445,1590,12,0.735023844182884
3445,2530,13,0.735023844182884
3445,2303,14,0.735023844182884
3445,7204,15,0.735023844182884
3445,1497,16,0.7282944412600918
3445,3280,17,0.6780412586875635
3445,423,18,0.6780412586875635
3445,600,19,0.6780412586875635
3445,5910,20,0.6780412586875635
3446,470,1,1.0
3446,936,2,1.0
3446,1644,3,1.0
3446,723,4,1.0
3446,1881,5,1.0
3446,2427,6,1.0
3446,385,7,1.0
3446,2865,8,1.0
3446,2867,9,1.0
3446,5560,10,1.0
3446,5467,11,1.0
3446,5159,12,1.0
3446,5803,13,1.0
3446,5729,14,1.0
3446,96,15,1.0
3446,5990,16,1.0
3446,5249,17,1.0
3446,2860,18,1.0
3446,2786,19,1.0
3446,5575,20,1.0
3447,959,1,1.0
3447,1075,2,1.0
3447,6426,3,1.0
3447,1274,4,1.0
3447,5553,5,1.0
3447,2385,6,1.0
3447,6241,7,1.0
3447,2297,8,1.0
3447,3372,9,1.0
3447,4778,10,1.0
3447,4664,11,1.0
3447,5228,12,1.0
3447,5329,13,1.0
3447,2657,14,1.0
3447,2133,15,1.0
3447,6949,16,1.0
3447,551,17,1.0
3447,7166,18,1.0
3447,6887,19,1.0
3447,3792,20,0.7771798841894848
3448,6594,1,1.0
3448,7028,2,1.0
3448,1057,3,1.0
3448,1063,4,1.0
3448,1584,5,1.0
3448,6172,6,1.0
3448,2479,7,1.0
3448,1870,8,1.0
3448,5359,9,1.0
3448,2221,10,1.0
3448,2341,11,1.0
3448,5437,12,1.0
3448,3120,13,1.0
3448,4913,14,1.0
3448,2513,15,1.0
3448,3085,16,1.0
3448,3355,17,1.0
3448,3969,18,1.0
3448,3831,19,1.0
3448,3657,20,1.0
3449,470,1,1.0
3449,936,2,1.0
3449,1644,3,1.0
3449,723,4,1.0
3449,1881,5,1.0
3449,2427,6,1.0
3449,385,7,1.0
3449,2865,8,1.0
3449,2867,9,1.0
3449,5560,10,1.0
3449,5467,11,1.0
3449,5159,12,1.0
3449,5803,13,1.0
3449,5729,14,1.0
3449,96,15,1.0
3449,5990,16,1.0
3449,5249,17,1.0
3449,2860,18,1.0
3449,2786,19,1.0
3449,5575,20,1.0
3450,2783,1,1.0
3450,58,2,1.0
3450,1133,3,0.8561983191184408
3450,2896,4,0.8293670460624922
3450,5749,5,0.7681116858633109
3450,4981,6,0.7549984795043403
3450,5669,7,0.7549984795043403
3450,1525,8,0.7404972044326016
3450,5929,9,0.7261818752563244
3450,3800,10,0.7071067811865476
3450,3160,11,0.7031807834072833
3450,3768,12,0.6759594208352944
3450,3921,13,0.6660112121710241
3450,2400,14,0.6628987912037748
3450,4222,15,0.6507977742600634
3450,1010,16,0.6302717499828047
3450,2073,17,0.6088460389074513
3450,515,18,0.5889273321951474
3450,687,19,0.5688477322867442
3450,5471,20,0.5573058303328811
3451,7159,1,0.7251162308583222
3451,7099,2,0.7251162308583222
3451,6834,3,0.7251162308583222
3451,7024,4,0.7251162308583222
3451,6648,5,0.7251162308583222
3451,6111,6,0.7251162308583222
3451,6196,7,0.7251162308583222
3451,6296,8,0.7251162308583222
3451,4949,9,0.7251162308583222
3451,5671,10,0.7251162308583222
3451,5787,11,0.7251162308583222
3451,4624,12,0.7251162308583222
3451,5930,13,0.7251162308583222
3451,3905,14,0.7251162308583222
3451,4250,15,0.7251162308583222
3451,4399,16,0.7251162308583222
3451,2500,17,0.7251162308583222
3451,2439,18,0.7251162308583222
3451,3318,19,0.7251162308583222
3451,3464,20,0.7251162308583222
3452,3974,1,0.6744719101121013
3452,6602,2,0.6744719101121013
3452,1466,3,0.6744719101121013
3452,2336,4,0.6744719101121013
3452,2863,5,0.6744719101121013
3452,129,6,0.6744719101121013
3452,3365,7,0.6744719101121013
3452,6244,8,0.6744719101121013
3452,7146,9,0.6744719101121013
3452,5069,10,0.5620602229728483
3452,1365,11,0.5520004076077252
3452,4756,12,0.5520004076077252
3452,6363,13,0.5520004076077252
3452,1109,14,0.5253741535632753
3452,7140,15,0.5170167347476186
3452,5971,16,0.5097739002414367
3452,3666,17,0.5062096117264049
3452,42,18,0.5049283378204332
3452,2593,19,0.5049283378204332
3452,5633,20,0.5049283378204332
3453,6233,1,0.933773749094159
3453,1312,2,0.933773749094159
3453,666,3,0.933773749094159
3453,2324,4,0.9111583536774849
3453,3383,5,0.7863461908404986
3453,2723,6,0.7448603684401538
3453,4747,7,0.7448603684401538
3453,343,8,0.7448603684401538
3453,5353,9,0.7400703508797268
3453,7189,10,0.7400703508797268
3453,5783,11,0.739755287666995
3453,3510,12,0.7377082958829955
3453,5143,13,0.721612829277656
3453,6101,14,0.6776575895399709
3453,2529,15,0.6776575895399709
3453,4033,16,0.6776575895399709
3453,1745,17,0.6776575895399709
3453,6034,18,0.6776575895399709
3453,6467,19,0.6776575895399709
3453,6511,20,0.6721423638623288
3454,5137,1,1.0
3454,2640,2,1.0
3454,3201,3,1.0
3454,4233,4,1.0
3454,74,5,1.0
3454,990,6,1.0
3454,7207,7,1.0
3454,6904,8,0.9214290931334694
3454,737,9,0.8999641694233791
3454,6429,10,0.8198480627675093
3454,6362,11,0.8171897810674453
3454,4101,12,0.7683289052659025
3454,2512,13,0.7470370172457538
3454,6408,14,0.7325314713502865
3454,6750,15,0.7325314713502865
3454,5493,16,0.7182053469241126
3454,3061,17,0.7182053469241126
3454,293,18,0.7175594409048732
3454,6958,19,0.7175594409048732
3454,4530,20,0.6978400809385903
3455,1645,1,1.0
3455,2670,2,0.8751138714767758
3455,5815,3,0.8751138714767758
3455,1563,4,0.8330697377809311
3455,3331,5,0.806000185008855
3455,5300,6,0.806000185008855
3455,4559,7,0.7236975708424408
3455,5962,8,0.6969438064932378
3455,6672,9,0.6969438064932378
3455,70,10,0.6819778681192651
3455,6524,11,0.6819778681192651
3455,4308,12,0.625158650236757
3455,2586,13,0.6165050739960214
3455,3964,14,0.6165050739960214
3455,113,15,0.6165050739960212
3455,3045,16,0.5512363015416313
3455,3656,17,0.5377028160324503
3455,2396,18,0.5377028160324503
3455,1515,19,0.532869829935042
3455,3320,20,0.5065993715848237
3456,3000,1,0.7938862134024705
3456,6379,2,0.7769342052424244
3456,904,3,0.7461387160002191
3456,942,4,0.7255237227175755
3456,857,5,0.6772975096525314
3456,4189,6,0.6497103923602019
3456,4124,7,0.6445020043689458
3456,1383,8,0.635026450298424
3456,3698,9,0.6295817982790819
3456,6919,10,0.6295817982790819
3456,1811,11,0.6266667935759909
3456,7103,12,0.6248798206470108
3456,301,13,0.616669832947868
3456,4901,14,0.6007069622360786
3456,1540,15,0.5720295588619415
3456,677,16,0.5595568478002148
3456,6860,17,0.5296318816820104
3456,2743,18,0.5095463647171199
3456,2659,19,0.5095463647171199
3456,1178,20,0.506977091254652
3457,0,1,0.0
3457,1,2,0.0
3457,2,3,0.0
3457,3,4,0.0
3457,4,5,0.0
3457,5,6,0.0
3457,6,7,0.0
3457,7,8,0.0
3457,8,9,0.0
3457,9,10,0.0
3457,10,11,0.0
3457,11,12,0.0
3457,12,13,0.0
3457,13,14,0.0
3457,14,15,0.0
3457,15,16,0.0
3457,16,17,0.0
3457,17,18,0.0
3457,18,19,0.0
3457,19,20,0.0
3458,1372,1,1.0
3458,1789,2,1.0
3458,6556,3,1.0
3458,1790,4,1.0
3458,3099,5,1.0
3458,2666,6,1.0
3458,2470,7,1.0
3458,2556,8,1.0
3458,5805,9,1.0
3458,4417,10,1.0
3458,4542,11,1.0
3458,4359,12,1.0
3458,4911,13,1.0
3458,3940,14,1.0
3458,3829,15,1.0
3458,3236,16,0.8901740597498966
3458,6601,17,0.7652131043922492
3458,3601,18,0.7250089625293149
3458,3853,19,0.7230327908070192
3458,7076,20,0.7230327908070192
3459,107,1,0.8832779017954999
3459,4045,2,0.8832779017954999
3459,5463,3,0.8832779017954999
3459,2776,4,0.8832779017954999
3459,668,5,0.8832779017954999
3459,5186,6,0.8832779017954999
3459,2710,7,0.8832779017954999
3459,1744,8,0.8832779017954999
3459,562,9,0.8832779017954999
3459,3409,10,0.8832779017954999
3459,3490,11,0.8832779017954999
3459,565,12,0.8832779017954999
3459,187,13,0.8832779017954999
3459,4008,14,0.8535119624159044
3459,974,15,0.7931098880265683
3459,4026,16,0.7931098880265683
3459,1819,17,0.7931098880265683
3459,991,18,0.7931098880265683
3459,735,19,0.7931098880265683
3459,2433,20,0.7931098880265683
3460,2796,1,1.0
3460,1011,2,0.9160208958959435
3460,1839,3,0.8276025041356785
3460,471,4,0.8079461916933448
3460,3704,5,0.7641421050342805
3460,5898,6,0.7609470408966217
3460,5391,7,0.7609470408966217
3460,6187,8,0.7367233278964751
3460,5242,9,0.7166268784372465
3460,3067,10,0.6801423992073486
3460,1046,11,0.6791906387923938
3460,5769,12,0.6735563603681365
3460,6370,13,0.6633352624554405
3460,5641,14,0.6572462780524728
3460,4097,15,0.6376493668103188
3460,1648,16,0.5896530300885375
3460,5106,17,0.5565852697601423
3460,4085,18,0.5534718847999094
3460,81,19,0.5534718847999094
3460,253,20,0.5411690820893245
3461,4925,1,1.0
3461,2553,2,1.0
3461,2152,3,1.0
3461,36,4,1.0
3461,1948,5,1.0
3461,4496,6,1.0
3461,112,7,1.0
3461,817,8,1.0
3461,4030,9,1.0
3461,233,10,1.0
3461,947,11,1.0
3461,3264,12,1.0
3461,6688,13,1.0
3461,4474,14,1.0
3461,6128,15,1.0
3461,4972,16,1.0
3461,6757,17,1.0
3461,433,18,1.0
3461,46,19,1.0
3461,4102,20,1.0
3462,4468,1,1.0
3462,3945,2,1.0
3462,4807,3,1.0
3462,3684,4,1.0
3462,1390,5,1.0
3462,732,6,1.0
3462,3789,7,0.8315286850861584
3462,6897,8,0.8315286850861584
3462,3389,9,0.8315286850861584
3462,1141,10,0.8315286850861584
3462,3153,11,0.7941214095638153
3462,5270,12,0.7730764765658144
3462,4968,13,0.7406149110637397
3462,1483,14,0.7400469279876977
3462,992,15,0.7157199215026273
3462,4735,16,0.7033337105082305
3462,4377,17,0.7033337105082305
3462,82,18,0.7033337105082305
3462,5955,19,0.6747996902111298
3462,4273,20,0.663502138335238
3463,4077,1,0.8081297467681356
3463,6694,2,0.7705088484621785
3463,4106,3,0.7357647672913322
3463,4425,4,0.7356446462985874
3463,7136,5,0.7287074384773207
3463,6875,6,0.7249115421537172
3463,3900,7,0.6604190275014934
3463,6165,8,0.6604190275014934
3463,5647,9,0.6376571540830264
3463,5796,10,0.6233294645660724
3463,4554,11,0.589434327971829
3463,5346,12,0.5785999244106086
3463,2537,13,0.5785999244106086
3463,5651,14,0.5664180463128059
3463,6941,15,0.5662803861292456
3463,2638,16,0.561809749679653
3463,2387,17,0.5607066298558104
3463,5858,18,0.5569661856246264
3463,2098,19,0.5554841365547195
3463,7178,20,0.5504797505617373
3464,7159,1,1.0000000000000002
3464,7099,2,1.0000000000000002
3464,7024,3,1.0000000000000002
3464,6834,4,1.0000000000000002
3464,6648,5,1.0000000000000002
3464,6111,6,1.0000000000000002
3464,6196,7,1.0000000000000002
3464,6296,8,1.0000000000000002
3464,5930,9,1.0000000000000002
3464,3905,10,1.0000000000000002
3464,4250,11,1.0000000000000002
3464,4399,12,1.0000000000000002
3464,4624,13,1.0000000000000002
3464,4949,14,1.0000000000000002
3464,5671,15,1.0000000000000002
3464,5787,16,1.0000000000000002
3464,2500,17,1.0000000000000002
3464,1187,18,1.0000000000000002
3464,1102,19,1.0000000000000002
3464,1041,20,1.0000000000000002
3465,238,1,0.7953579906614783
3465,5779,2,0.6640411598255809
3465,4903,3,0.6361762029551659
3465,5421,4,0.6361762029551659
3465,2421,5,0.6361762029551659
3465,1875,6,0.6061399728535777
3465,1705,7,0.6061399728535777
3465,6302,8,0.6061399728535777
3465,6252,9,0.5874030554131627
3465,3101,10,0.5874030554131627
3465,5943,11,0.5833978126256942
3465,4581,12,0.5402439454050645
3465,1497,13,0.5270388032916613
3465,5303,14,0.5267291934855126
3465,1329,15,0.5267291934855126
3465,4834,16,0.5267291934855126
3465,3748,17,0.5267291934855126
3465,3081,18,0.5267291934855126
3465,360,19,0.5249983482719449
3465,6774,20,0.5175404263538355
3466,5722,1,0.8855532842861378
3466,5147,2,0.7003077988482873
3466,101,3,0.6858528756391098
3466,6396,4,0.6858528756391098
3466,4240,5,0.6848868341591586
3466,3736,6,0.6715044567216706
3466,3281,7,0.5883325341019182
3466,1380,8,0.5816026126919914
3466,1853,9,0.5783660406124755
3466,1909,10,0.5565864221711085
3466,2091,11,0.5565864221711085
3466,2669,12,0.5471929171815437
3466,4606,13,0.527318352529055
3466,6520,14,0.4959603698616234
3466,3304,15,0.4651451756785404
3466,1766,16,0.45258382710026457
3466,4459,17,0.4366389708480857
3466,4575,18,0.4318657222339866
3466,5070,19,0.43006982139420413
3466,4974,20,0.4213918322833674
3467,3251,1,0.8384391238787225
3467,7157,2,0.8058402222247936
3467,2156,3,0.6859669115612412
3467,5099,4,0.6400477697766906
3467,3734,5,0.6260611132615279
3467,1339,6,0.571510764518751
3467,2374,7,0.5630891248113722
3467,5783,8,0.5617080992957673
3467,4523,9,0.5610204436683444
3467,2638,10,0.550306341131773
3467,2387,11,0.5492258083812558
3467,775,12,0.5396129991142082
3467,7178,13,0.539208330883354
3467,3674,14,0.513273106559715
3467,1379,15,0.513273106559715
3467,2293,16,0.5093395106781462
3467,2375,17,0.5004375171347559
3467,4976,18,0.48989487464885084
3467,4073,19,0.4855760346463097
3467,6313,20,0.4834957706987214
3468,0,1,0.0
3468,1,2,0.0
3468,2,3,0.0
3468,3,4,0.0
3468,4,5,0.0
3468,5,6,0.0
3468,6,7,0.0
3468,7,8,0.0
3468,8,9,0.0
3468,9,10,0.0
3468,10,11,0.0
3468,11,12,0.0
3468,12,13,0.0
3468,13,14,0.0
3468,14,15,0.0
3468,15,16,0.0
3468,16,17,0.0
3468,17,18,0.0
3468,18,19,0.0
3468,19,20,0.0
3469,6818,1,0.7271045160119823
3469,4521,2,0.7271045160119823
3469,2491,3,0.7271045160119823
3469,6589,4,0.6865267822852805
3469,3714,5,0.6865267822852805
3469,6744,6,0.6865267822852805
3469,3555,7,0.6865267822852805
3469,3224,8,0.6063506824762032
3469,375,9,0.5760843986133328
3469,4836,10,0.5500949568470704
3469,3064,11,0.5500949568470704
3469,99,12,0.5461679155321056
3469,5508,13,0.5344391564818626
3469,2683,14,0.5344391564818626
3469,2113,15,0.5182673604777468
3469,3387,16,0.5182673604777468
3469,3395,17,0.5182673604777468
3469,7106,18,0.5079234354091802
3469,3089,19,0.48616455213409393
3469,5225,20,0.4854477432201024
3470,6366,1,1.0
3470,841,2,1.0
3470,2868,3,1.0
3470,3145,4,1.0
3470,2096,5,1.0
3470,4631,6,0.9098640239133176
3470,274,7,0.9098640239133176
3470,4319,8,0.7380330202641069
3470,2445,9,0.7380330202641069
3470,6436,10,0.7380330202641069
3470,5199,11,0.6747645967297339
3470,1491,12,0.6747645967297339
3470,6597,13,0.6747645967297339
3470,6553,14,0.6747645967297339
3470,7117,15,0.6747645967297339
3470,7061,16,0.6747645967297339
3470,2359,17,0.6747645967297339
3470,882,18,0.6747645967297339
3470,6701,19,0.6216585997389819
3470,2195,20,0.6148737353807281
3471,6403,1,0.7071067811865476
3471,5543,2,0.7071067811865476
3471,4462,3,0.7071067811865476
3471,3820,4,0.7071067811865476
3471,2819,5,0.7071067811865476
3471,4048,6,0.6530075659312244
3471,2506,7,0.6218025328807665
3471,702,8,0.6032786884303074
3471,1015,9,0.5835650964345241
3471,6291,10,0.5566502214965106
3471,1229,11,0.5396088651042482
3471,6844,12,0.530600320397231
3471,876,13,0.530600320397231
3471,333,14,0.530600320397231
3471,6826,15,0.5271555248022453
3471,3013,16,0.5128666010907729
3471,1026,17,0.5128666010907729
3471,5141,18,0.5128666010907729
3471,1037,19,0.5072479917701209
3471,3680,20,0.5043886703792345
3472,3167,1,0.7450429585230581
3472,4654,2,0.7450429585230581
3472,6999,3,0.7450429585230581
3472,959,4,0.6670164840206041
3472,1274,5,0.6670164840206041
3472,3447,6,0.6670164840206041
3472,6426,7,0.6670164840206041
3472,551,8,0.6670164840206041
3472,6241,9,0.6670164840206041
3472,4664,10,0.6670164840206041
3472,3372,11,0.6670164840206041
3472,2657,12,0.6670164840206041
3472,5228,13,0.6670164840206041
3472,5329,14,0.6670164840206041
3472,4778,15,0.6670164840206041
3472,1075,16,0.6670164840206041
3472,5553,17,0.6670164840206041
3472,2133,18,0.6670164840206041
3472,2385,19,0.6670164840206041
3472,2297,20,0.6670164840206041
3473,0,1,0.0
3473,1,2,0.0
3473,2,3,0.0
3473,3,4,0.0
3473,4,5,0.0
3473,5,6,0.0
3473,6,7,0.0
3473,7,8,0.0
3473,8,9,0.0
3473,9,10,0.0
3473,10,11,0.0
3473,11,12,0.0
3473,12,13,0.0
3473,13,14,0.0
3473,14,15,0.0
3473,15,16,0.0
3473,16,17,0.0
3473,17,18,0.0
3473,18,19,0.0
3473,19,20,0.0
3474,137,1,0.9685998489227619
3474,2708,2,0.905131860903547
3474,3052,3,0.8526921851885554
3474,5953,4,0.8434277795217993
3474,5826,5,0.8129670831097907
3474,6335,6,0.7970627624183133
3474,213,7,0.7733137426703112
3474,5785,8,0.7694162595157948
3474,2876,9,0.747396939388429
3474,3422,10,0.7430440184738034
3474,5322,11,0.735927009396583
3474,6993,12,0.735927009396583
3474,5160,13,0.733064536405145
3474,4511,14,0.7131329160296747
3474,2227,15,0.7097738712412522
3474,7102,16,0.7017034613431569
3474,1798,17,0.6974628397292538
3474,4676,18,0.694644610994468
3474,962,19,0.6799475203052155
3474,3427,20,0.6670500151891934
3475,6967,1,0.9440915638462629
3475,167,2,0.8756434329583532
3475,2940,3,0.8756434329583532
3475,104,4,0.862639179269705
3475,1892,5,0.7074936523889948
3475,685,6,0.7074936523889948
3475,3502,7,0.6602122153413792
3475,811,8,0.6602122153413792
3475,512,9,0.6602122153413792
3475,5943,10,0.6534245457774517
3475,5325,11,0.6268281466937885
3475,1561,12,0.5829131879264877
3475,824,13,0.5703836893310373
3475,3593,14,0.5348927547371685
3475,984,15,0.521687862862837
3475,5129,16,0.5170093711469934
3475,4486,17,0.5170093711469934
3475,140,18,0.5170093711469934
3475,4390,19,0.5170093711469934
3475,1836,20,0.5170093711469934
3476,0,1,0.0
3476,1,2,0.0
3476,2,3,0.0
3476,3,4,0.0
3476,4,5,0.0
3476,5,6,0.0
3476,6,7,0.0
3476,7,8,0.0
3476,8,9,0.0
3476,9,10,0.0
3476,10,11,0.0
3476,11,12,0.0
3476,12,13,0.0
3476,13,14,0.0
3476,14,15,0.0
3476,15,16,0.0
3476,16,17,0.0
3476,17,18,0.0
3476,18,19,0.0
3476,19,20,0.0
3477,4546,1,1.0
3477,3211,2,1.0
3477,3001,3,1.0
3477,836,4,0.9107298339789425
3477,3217,5,0.9107298339789425
3477,861,6,0.9107298339789425
3477,3436,7,0.9107298339789425
3477,619,8,0.9107298339789425
3477,4219,9,0.8947938747577222
3477,5118,10,0.8938258103794401
3477,4623,11,0.8505797485879204
3477,994,12,0.8505797485879204
3477,5839,13,0.8505797485879204
3477,1260,14,0.8505797485879204
3477,5130,15,0.7258794680614744
3477,5838,16,0.7054134207314713
3477,3302,17,0.7054134207314713
3477,5198,18,0.6509082778358377
3477,1847,19,0.6197646065479897
3477,4857,20,0.6133550875856452
3478,1363,1,0.8444786079368253
3478,5582,2,0.8444786079368253
3478,3574,3,0.8444786079368253
3478,6900,4,0.8444786079368253
3478,7124,5,0.8444786079368253
3478,3732,6,0.8444786079368253
3478,3661,7,0.8444786079368253
3478,3026,8,0.7609884167670465
3478,3063,9,0.7467239032020566
3478,1256,10,0.7283962961724639
3478,50,11,0.7218218344920218
3478,1775,12,0.707724696077278
3478,3057,13,0.7066775116981941
3478,3944,14,0.7059367354976036
3478,5251,15,0.7059367354976036
3478,6772,16,0.7059367354976036
3478,6257,17,0.7043952547576695
3478,2368,18,0.6870195858014136
3478,1810,19,0.6748765324200526
3478,5301,20,0.6475097330189907
3479,6107,1,0.6636968851313825
3479,5373,2,0.6422156359926793
3479,4032,3,0.6422156359926793
3479,5543,4,0.6161752828787492
3479,4462,5,0.6161752828787492
3479,3820,6,0.6161752828787492
3479,6403,7,0.6161752828787492
3479,2819,8,0.6161752828787492
3479,6825,9,0.6105877202582686
3479,2050,10,0.5759129203554753
3479,3662,11,0.5756478638173244
3479,4048,12,0.5690330405040819
3479,2813,13,0.5405202389661993
3479,726,14,0.5240793559807365
3479,1968,15,0.5055037965421257
3479,6291,16,0.48506691891651194
3479,2197,17,0.4784452736538508
3479,1229,18,0.4702170223025666
3479,6844,19,0.4623669454388465
3479,333,20,0.4623669454388465
3480,0,1,0.0
3480,1,2,0.0
3480,2,3,0.0
3480,3,4,0.0
3480,4,5,0.0
3480,5,6,0.0
3480,6,7,0.0
3480,7,8,0.0
3480,8,9,0.0
3480,9,10,0.0
3480,10,11,0.0
3480,11,12,0.0
3480,12,13,0.0
3480,13,14,0.0
3480,14,15,0.0
3480,15,16,0.0
3480,16,17,0.0
3480,17,18,0.0
3480,18,19,0.0
3480,19,20,0.0
3481,6628,1,0.7717157775859373
3481,881,2,0.7717157775859373
3481,2528,3,0.755418971025937
3481,5077,4,0.6979207984693014
3481,1250,5,0.5979461178423648
3481,4835,6,0.5979461178423648
3481,2952,7,0.5708208823482969
3481,3332,8,0.5527869420064833
3481,4820,9,0.549001763656658
3481,6605,10,0.5489628150620406
3481,4796,11,0.5336375608816876
3481,4223,12,0.5336375608816876
3481,3399,13,0.5336375608816876
3481,3773,14,0.5306937342873502
3481,5571,15,0.5288344901285849
3481,3371,16,0.5277140762882555
3481,1818,17,0.5082291067256326
3481,755,18,0.5063018261660716
3481,6832,19,0.5035187095132476
3481,1236,20,0.5020620036230832
3482,4464,1,0.9062266836867086
3482,6884,2,0.8699357124330644
3482,4737,3,0.8699357124330644
3482,1255,4,0.8699357124330644
3482,5819,5,0.8065883592098841
3482,4318,6,0.8065883592098841
3482,1308,7,0.7792577286678486
3482,5737,8,0.7705622467735204
3482,7140,9,0.7654632091859902
3482,3373,10,0.7626612536623271
3482,3839,11,0.7605009033633976
3482,5399,12,0.7588651808654914
3482,6476,13,0.7571435493425298
3482,1607,14,0.7419713679226796
3482,5708,15,0.738577134331581
3482,4775,16,0.736896365507768
3482,6960,17,0.7327446464390748
3482,1743,18,0.7286320223028949
3482,5237,19,0.7284418069291032
3482,5631,20,0.7188952933211211
3483,6848,1,1.0
3483,3907,2,1.0
3483,6216,3,0.8485106580082027
3483,4479,4,0.8355535002422405
3483,5215,5,0.8136377540447132
3483,2851,6,0.8136377540447132
3483,2818,7,0.7757142049010913
3483,5638,8,0.7757142049010913
3483,4687,9,0.7757142049010913
3483,3293,10,0.7431986122339239
3483,456,11,0.7431986122339239
3483,4362,12,0.7431986122339239
3483,703,13,0.7246806931831895
3483,399,14,0.7225652734482898
3483,71,15,0.7225652734482898
3483,3609,16,0.7225652734482898
3483,4187,17,0.7225652734482898
3483,6971,18,0.7225652734482898
3483,2373,19,0.7225652734482898
3483,1377,20,0.7178972719228094
3484,1855,1,1.0
3484,2422,2,0.6377584761795503
3484,227,3,0.6377584761795503
3484,6178,4,0.6257605760293653
3484,2923,5,0.6257605760293653
3484,3012,6,0.6257605760293653
3484,6630,7,0.6257605760293653
3484,3158,8,0.6148840739038336
3484,3226,9,0.5419207315738501
3484,6308,10,0.5419207315738501
3484,3613,11,0.5354279440111259
3484,3873,12,0.5293081815267647
3484,6400,13,0.5267345749337927
3484,3193,14,0.48032475423177734
3484,5314,15,0.4651730973053458
3484,2058,16,0.4651730973053458
3484,4773,17,0.4634755816402112
3484,267,18,0.4634755816402112
3484,5900,19,0.4634755816402112
3484,1070,20,0.4634755816402112
3485,1398,1,0.7945602159917746
3485,4799,2,0.7901785048760039
3485,3048,3,0.6559510535758505
3485,833,4,0.6295756587401289
3485,854,5,0.6141514125312593
3485,4791,6,0.6128641503162738
3485,1283,7,0.6128641503162738
3485,5046,8,0.5647737004228767
3485,2413,9,0.562911142184791
3485,1989,10,0.5575753210155796
3485,5922,11,0.5138841191062284
3485,299,12,0.5020814836381357
3485,5435,13,0.49317507820069495
3485,6235,14,0.4871951706096252
3485,1913,15,0.4776987671088342
3485,5306,16,0.4694560328722338
3485,7097,17,0.46660625549324697
3485,4485,18,0.45954937628667714
3485,5813,19,0.4558907387760094
3485,4110,20,0.44892945083592684
3486,4067,1,1.0000000000000002
3486,6784,2,0.8528439351432124
3486,1737,3,0.7711649386820567
3486,5185,4,0.7711649386820567
3486,4275,5,0.7316684302631318
3486,1351,6,0.7304147134329801
3486,1366,7,0.71975142109754
3486,6280,8,0.71975142109754
3486,1301,9,0.699438375744291
3486,6912,10,0.6937171264514146
3486,4848,11,0.6923959020871588
3486,6569,12,0.662447889693949
3486,2415,13,0.662447889693949
3486,3590,14,0.6603995879441495
3486,3938,15,0.6544620373348584
3486,1616,16,0.6244004594589831
3486,2789,17,0.6212185817470873
3486,6044,18,0.6154643750877706
3486,860,19,0.6106053921693589
3486,598,20,0.6015029033701796
3487,0,1,0.0
3487,1,2,0.0
3487,2,3,0.0
3487,3,4,0.0
3487,4,5,0.0
3487,5,6,0.0
3487,6,7,0.0
3487,7,8,0.0
3487,8,9,0.0
3487,9,10,0.0
3487,10,11,0.0
3487,11,12,0.0
3487,12,13,0.0
3487,13,14,0.0
3487,14,15,0.0
3487,15,16,0.0
3487,16,17,0.0
3487,17,18,0.0
3487,18,19,0.0
3487,19,20,0.0
3488,7144,1,0.7675179537636131
3488,6985,2,0.7675179537636131
3488,5007,3,0.7675179537636131
3488,3381,4,0.7675179537636131
3488,798,5,0.7675179537636131
3488,5840,6,0.641027449217673
3488,4068,7,0.641027449217673
3488,5357,8,0.641027449217673
3488,2760,9,0.641027449217673
3488,6700,10,0.641027449217673
3488,435,11,0.641027449217673
3488,1987,12,0.5893198658464056
3488,2372,13,0.5817055524476815
3488,4630,14,0.5698837659631967
3488,4211,15,0.5325617359954669
3488,2516,16,0.532550012968534
3488,5420,17,0.5301365449024417
3488,7201,18,0.5281048532760738
3488,6567,19,0.5238506314571268
3488,3585,20,0.5191438311995773
3489,6788,1,0.898528830585742
3489,1367,2,0.898528830585742
3489,2027,3,0.898528830585742
3489,2310,4,0.898528830585742
3489,3198,5,0.898528830585742
3489,5283,6,0.898528830585742
3489,3309,7,0.8283157231453238
3489,414,8,0.8118159339715016
3489,943,9,0.802131388219149
3489,4376,10,0.7143669858765906
3489,1821,11,0.7024677904384954
3489,6146,12,0.7024677904384954
3489,780,13,0.7024677904384954
3489,3888,14,0.7024677904384954
3489,6722,15,0.7024677904384954
3489,3595,16,0.7024677904384954
3489,4214,17,0.6420242266105008
3489,575,18,0.5901481235853353
3489,802,19,0.5894680805789634
3489,4828,20,0.5880674510238466
3490,107,1,1.0000000000000002
3490,3409,2,1.0000000000000002
3490,565,3,1.0000000000000002
3490,562,4,1.0000000000000002
